19610906,12.1,12.4,11.9,10.9,12.0,13.0,
19610907,10.6,11.8,11.3,10.3,11.2,12.2,
19610908,11.1,13.2,12.6,10.8,12.3,15.6,
19610909,8.6,13.1,12.1,5.3,10.6,16.0,
19610910,9.4,13.9,13.1,4.7,11.1,16.0,
19610911,11.1,14.3,13.4,9.8,12.6,15.6,
19610912,13.8,17.1,14.1,12.8,14.9,18.0,
19610913,10.8,15.0,16.5,9.2,13.4,16.5,
19610914,12.3,12.5,13.1,7.9,12.2,16.5,
19610915,11.9,16.8,13.9,11.1,14.0,18.6,
19610916,15.0,18.6,16.5,12.1,16.2,20.2,
19610917,15.4,23.7,18.9,15.2,19.0,24.5,
19610918,13.1,18.4,14.5,12.5,15.2,19.2,
19610919,10.2,15.6,12.2,9.1,12.4,16.7,
19610920,5.5,15.4,11.9,3.7,10.1,16.9,
19610921,9.2,13.8,12.3,3.9,10.6,14.5,
19610922,10.8,15.2,11.5,10.2,12.4,15.8,
19610923,6.9,16.2,11.8,4.3,10.7,16.9,
19610924,6.0,14.0,10.5,3.1,9.3,15.2,
19610925,9.6,16.4,11.7,7.6,12.0,16.8,
19610926,10.2,13.8,9.1,8.5,11.1,16.7,
19610927,2.7,15.4,11.0,1.0,8.7,17.0,
19610928,8.5,14.2,11.0,3.9,10.3,16.0,
19610929,11.9,16.7,13.9,10.1,13.7,17.0,
19610930,13.2,14.0,13.5,12.9,13.6,14.7,
19611001,10.4,14.8,10.2,10.0,11.6,15.1,
19611002,7.5,13.3,11.6,4.3,10.3,14.7,
19611003,9.6,12.8,12.2,4.1,10.8,13.3,
19611004,10.2,13.6,10.5,9.8,11.3,14.7,
19611005,11.9,13.6,11.9,9.4,12.3,15.0,
19611006,12.0,15.5,11.9,10.0,12.8,15.8,
19611007,12.3,14.6,12.1,9.8,12.7,15.0,
19611008,9.0,12.9,12.0,7.9,11.0,13.6,
19611009,12.4,13.3,12.4,11.5,12.7,14.4,
19611010,11.9,16.7,15.2,10.4,14.2,17.5,
19611011,14.2,16.2,14.7,14.0,15.0,17.0,
19611012,10.1,13.4,11.4,9.9,11.6,15.0,
19611013,9.7,13.4,9.5,8.3,10.7,14.6,
19611014,10.6,15.0,8.9,8.5,11.2,16.0,
19611015,10.2,14.0,9.4,8.0,10.9,15.0,
19611016,8.0,12.1,11.3,2.9,9.8,12.9,
19611017,8.5,10.9,9.9,8.0,9.7,11.9,
19611018,9.8,11.4,11.8,8.7,10.9,12.2,
19611019,11.8,12.3,12.1,11.5,12.1,12.8,
19611020,11.8,12.9,12.1,11.7,12.2,13.2,
19611021,11.5,12.6,11.4,11.3,11.8,12.6,
19611022,11.0,11.2,11.2,10.3,11.1,12.1,
19611023,9.1,11.9,10.3,8.1,10.2,12.3,
19611024,11.3,11.5,7.9,7.7,10.0,11.9,
19611025,11.3,11.3,9.9,6.3,10.5,12.4,
19611026,7.2,12.1,8.4,6.4,8.9,12.4,
19611027,7.5,10.5,11.8,6.5,9.8,12.3,
19611028,8.7,12.0,8.9,8.2,9.7,12.5,
19611029,7.9,11.3,8.9,7.0,9.2,11.8,
19611030,7.2,9.4,5.6,4.7,7.2,10.0,
19611031,6.1,7.8,6.8,3.0,6.6,8.5,
19611101,5.6,6.4,5.0,4.9,5.6,7.0,
19611102,4.3,8.6,10.6,2.2,7.6,10.6,
19611103,7.6,9.1,7.8,7.1,8.2,11.1,
19611104,6.0,3.9,2.8,2.7,4.5,8.4,
19611105,-0.8,5.2,-0.6,-1.3,0.8,5.2,
19611106,-2.6,6.8,2.2,-3.0,1.5,7.0,
19611107,-5.7,7.2,6.8,-6.0,1.9,7.3,
19611108,7.7,9.0,8.3,6.5,8.2,9.4,
19611109,7.9,7.0,7.1,6.3,7.4,8.8,
19611110,7.9,9.0,8.5,6.9,8.3,9.5,
19611111,7.8,7.2,6.9,6.8,7.4,8.9,
19611112,5.0,4.4,2.6,2.4,4.0,7.0,
19611113,1.6,1.3,0.7,0.7,1.3,2.8,
19611114,-1.5,1.9,2.1,-1.6,0.7,2.5,
19611115,3.3,5.8,2.9,0.9,3.6,6.2,
19611116,-1.3,1.1,2.6,-2.2,0.9,4.5,
19611117,0.9,2.9,2.1,0.6,1.8,3.4,
19611118,2.2,2.9,3.1,1.4,2.7,4.3,
19611119,-0.6,0.9,-1.7,-1.7,-0.4,3.5,
19611120,-0.6,3.0,4.6,-6.3,1.7,5.0,
19611121,5.3,6.3,5.6,4.0,5.6,7.2,
19611122,2.3,4.7,-0.6,-1.6,1.7,5.8,
19611123,-1.0,0.9,1.8,-4.7,0.2,2.5,
19611124,3.1,4.2,2.1,1.3,3.0,5.7,
19611125,2.3,4.1,4.3,1.5,3.4,4.8,
19611126,2.8,4.7,3.3,2.1,3.4,5.1,
19611127,1.2,1.1,-1.8,-2.2,0.1,3.6,
19611128,-1.8,-0.5,-3.8,-3.9,-2.3,-0.3,
19611129,-4.6,2.0,4.5,-6.3,0.3,4.8,
19611130,2.5,2.8,2.6,1.9,2.8,5.2,
19611201,0.1,-0.9,-2.5,-2.5,-0.8,3.3,
19611202,-4.7,-4.1,-3.0,-6.1,-3.9,-1.9,
19611203,-3.2,-1.2,0.8,-5.1,-1.4,1.4,
19611204,-0.8,0.3,-1.9,-2.2,-0.9,1.2,
19611205,-0.6,2.8,6.7,-4.1,2.6,6.7,
19611206,3.4,4.0,2.2,-0.2,3.2,8.0,
